locgrpid,longdes,semester,semester_ident,day_of_week,day_of_week_ident,,time_inter_desc_ident,mean,target
10065,GV Cantina & Grille,finals(spr),5,friday,6,18-19,14,87,2
10065,GV Cantina & Grille,finals(spr),5,friday,6,19-20,15,106,2
10065,GV Cantina & Grille,finals(spr),5,friday,6,20-21,16,3,1
10065,GV Cantina & Grille,finals(spr),5,saturday,7,12-Nov,7,72,2
10065,GV Cantina & Grille,finals(spr),5,saturday,7,13-Dec,8,75,2
10065,GV Cantina & Grille,finals(spr),5,saturday,7,13-14,9,78,2
10065,GV Cantina & Grille,finals(spr),5,saturday,7,14-15,10,39,1
10065,GV Cantina & Grille,finals(spr),5,saturday,7,15-16,11,25,1
10065,GV Cantina & Grille,finals(spr),5,saturday,7,16-17,12,25,1
10065,GV Cantina & Grille,finals(spr),5,saturday,7,17-18,13,36,1
10065,GV Cantina & Grille,finals(spr),5,saturday,7,18-19,14,1,1
10065,GV Cantina & Grille,intersession,9,monday,2,11-Oct,6,1,1
10065,GV Cantina & Grille,intersession,9,monday,2,12-Nov,7,29.66666667,1
10065,GV Cantina & Grille,intersession,9,monday,2,13-Dec,8,76.66666667,2
10065,GV Cantina & Grille,intersession,9,monday,2,13-14,9,28,1
10065,GV Cantina & Grille,intersession,9,monday,2,14-15,10,25.33333333,1
10065,GV Cantina & Grille,intersession,9,monday,2,15-16,11,10.33333333,1
10065,GV Cantina & Grille,intersession,9,monday,2,16-17,12,21,1
10065,GV Cantina & Grille,intersession,9,monday,2,17-18,13,32,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,10-Sep,5,1,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,11-Oct,6,1,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,12-Nov,7,24.66666667,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,13-Dec,8,77.33333333,2
10065,GV Cantina & Grille,intersession,9,tuesday,3,13-14,9,36,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,14-15,10,20.33333333,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,15-16,11,7.666666667,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,16-17,12,20,1
10065,GV Cantina & Grille,intersession,9,tuesday,3,17-18,13,46,2
10065,GV Cantina & Grille,intersession,9,wednesday,4,12-Nov,7,35.66666667,1
10065,GV Cantina & Grille,intersession,9,wednesday,4,13-Dec,8,90.66666667,2
10065,GV Cantina & Grille,intersession,9,wednesday,4,13-14,9,40,2
10065,GV Cantina & Grille,intersession,9,wednesday,4,14-15,10,20.66666667,1
10065,GV Cantina & Grille,intersession,9,wednesday,4,15-16,11,14.66666667,1
10065,GV Cantina & Grille,intersession,9,wednesday,4,16-17,12,26,1
10065,GV Cantina & Grille,intersession,9,wednesday,4,17-18,13,48,2
10065,GV Cantina & Grille,intersession,9,wednesday,4,18-19,14,1,1
10065,GV Cantina & Grille,intersession,9,thrusday,5,11-Oct,6,1,1
10065,GV Cantina & Grille,intersession,9,thrusday,5,12-Nov,7,25.33333333,1
10065,GV Cantina & Grille,intersession,9,thrusday,5,13-Dec,8,92.66666667,2
10065,GV Cantina & Grille,intersession,9,thrusday,5,13-14,9,39,1
10065,GV Cantina & Grille,intersession,9,thrusday,5,14-15,10,26.66666667,1
10065,GV Cantina & Grille,intersession,9,thrusday,5,15-16,11,20.5,1
10065,GV Cantina & Grille,intersession,9,thrusday,5,16-17,12,49,2
10065,GV Cantina & Grille,intersession,9,thrusday,5,17-18,13,65,2
10065,GV Cantina & Grille,intersession,9,thrusday,5,18-19,14,7,1
10065,GV Cantina & Grille,intersession,9,friday,6,11-Oct,6,1,1
10065,GV Cantina & Grille,intersession,9,friday,6,12-Nov,7,27,1
10065,GV Cantina & Grille,intersession,9,friday,6,13-Dec,8,81,2
10065,GV Cantina & Grille,intersession,9,friday,6,13-14,9,38.5,1
10065,GV Cantina & Grille,intersession,9,friday,6,14-15,10,24,1
10065,GV Cantina & Grille,intersession,9,friday,6,15-16,11,2,1
10065,GV Cantina & Grille,intersession,9,saturday,7,13-Dec,8,147,2
10065,GV Cantina & Grille,intersession,9,saturday,7,13-14,9,131,2
10065,GV Cantina & Grille,intersession,9,saturday,7,14-15,10,78,2
10065,GV Cantina & Grille,intersession,9,saturday,7,15-16,11,59,2
10065,GV Cantina & Grille,intersession,9,saturday,7,16-17,12,59,2
10065,GV Cantina & Grille,intersession,9,saturday,7,17-18,13,115,2
10065,GV Cantina & Grille,intersession,9,saturday,7,18-19,14,4,1
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,10-Sep,5,4,1
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,12-Nov,7,178.5,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,13-Dec,8,263.5,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,13-14,9,183.5,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,14-15,10,112,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,15-16,11,79.5,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,16-17,12,99.5,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,17-18,13,115,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,18-19,14,136,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,19-20,15,121.5,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,20-21,16,106,2
10065,GV Cantina & Grille,new_stud_orient,1,monday,2,21-22,17,4,1
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,11-Oct,6,1,1
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,12-Nov,7,149.5,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,13-Dec,8,224,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,13-14,9,180,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,14-15,10,100,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,15-16,11,93.5,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,16-17,12,117.5,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,17-18,13,124.5,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,18-19,14,132.5,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,19-20,15,161,2
10065,GV Cantina & Grille,new_stud_orient,1,tuesday,3,20-21,16,95,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,12-Nov,7,138,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,13-Dec,8,283,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,13-14,9,167,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,14-15,10,80,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,15-16,11,53,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,16-17,12,82,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,17-18,13,178,2
10065,GV Cantina & Grille,new_stud_orient,1,wednesday,4,18-19,14,19,1
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,12-Nov,7,218,2
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,13-Dec,8,157,2
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,13-14,9,75,2
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,14-15,10,54,2
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,15-16,11,27,1
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,16-17,12,46,2
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,17-18,13,266,2
10065,GV Cantina & Grille,new_stud_orient,1,thrusday,5,18-19,14,47,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,12-Nov,7,71,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,13-Dec,8,180,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,13-14,9,118,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,14-15,10,82,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,15-16,11,76,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,16-17,12,118,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,17-18,13,216,2
10065,GV Cantina & Grille,new_stud_orient,1,friday,6,18-19,14,82,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,12-Nov,7,136,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,13-Dec,8,409,3
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,13-14,9,193,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,14-15,10,137,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,15-16,11,87,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,16-17,12,165,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,17-18,13,175,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,18-19,14,204,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,19-20,15,184,2
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,20-21,16,37,1
10065,GV Cantina & Grille,new_stud_orient,1,saturday,7,21-22,17,1,1
10065,GV Cantina & Grille,spring,3,monday,2,11-Oct,6,6,1
10065,GV Cantina & Grille,spring,3,monday,2,12-Nov,7,166.7333333,2
10065,GV Cantina & Grille,spring,3,monday,2,13-Dec,8,209.3333333,2
10065,GV Cantina & Grille,spring,3,monday,2,13-14,9,173.8666667,2
10065,GV Cantina & Grille,spring,3,monday,2,14-15,10,112.6666667,2
10065,GV Cantina & Grille,spring,3,monday,2,15-16,11,91.2,2
10065,GV Cantina & Grille,spring,3,monday,2,16-17,12,109.9333333,2
10065,GV Cantina & Grille,spring,3,monday,2,17-18,13,141.6666667,2
10065,GV Cantina & Grille,spring,3,monday,2,18-19,14,186.8666667,2
10065,GV Cantina & Grille,spring,3,monday,2,19-20,15,136,2
10065,GV Cantina & Grille,spring,3,monday,2,20-21,16,89.46666667,2
10065,GV Cantina & Grille,spring,3,monday,2,21-22,17,2.272727273,1
10065,GV Cantina & Grille,spring,3,tuesday,3,11-Oct,6,5.846153846,1
10065,GV Cantina & Grille,spring,3,tuesday,3,12-Nov,7,127.3571429,2
10065,GV Cantina & Grille,spring,3,tuesday,3,13-Dec,8,241.8571429,2
10065,GV Cantina & Grille,spring,3,tuesday,3,13-14,9,159.4285714,2
10065,GV Cantina & Grille,spring,3,tuesday,3,14-15,10,92.78571429,2
10065,GV Cantina & Grille,spring,3,tuesday,3,15-16,11,102.2857143,2
10065,GV Cantina & Grille,spring,3,tuesday,3,16-17,12,124,2
10065,GV Cantina & Grille,spring,3,tuesday,3,17-18,13,149.1428571,2
10065,GV Cantina & Grille,spring,3,tuesday,3,18-19,14,184.6428571,2
10065,GV Cantina & Grille,spring,3,tuesday,3,19-20,15,122.8571429,2
10065,GV Cantina & Grille,spring,3,tuesday,3,20-21,16,90.64285714,2
10065,GV Cantina & Grille,spring,3,tuesday,3,21-22,17,2.636363636,1
10065,GV Cantina & Grille,spring,3,wednesday,4,11-Oct,6,8.384615385,1
10065,GV Cantina & Grille,spring,3,wednesday,4,12-Nov,7,165,2
10065,GV Cantina & Grille,spring,3,wednesday,4,13-Dec,8,217,2
10065,GV Cantina & Grille,spring,3,wednesday,4,13-14,9,167.5333333,2
10065,GV Cantina & Grille,spring,3,wednesday,4,14-15,10,125.4666667,2
10065,GV Cantina & Grille,spring,3,wednesday,4,15-16,11,103.6666667,2
10065,GV Cantina & Grille,spring,3,wednesday,4,16-17,12,127.5333333,2
10065,GV Cantina & Grille,spring,3,wednesday,4,17-18,13,150.9333333,2
10065,GV Cantina & Grille,spring,3,wednesday,4,18-19,14,214.7333333,2
10065,GV Cantina & Grille,spring,3,wednesday,4,19-20,15,157.2,2
10065,GV Cantina & Grille,spring,3,wednesday,4,20-21,16,99.4,2
10065,GV Cantina & Grille,spring,3,wednesday,4,21-22,17,2,1
10065,GV Cantina & Grille,spring,3,thrusday,5,11-Oct,6,4.461538462,1
10065,GV Cantina & Grille,spring,3,thrusday,5,12-Nov,7,133.6666667,2
10065,GV Cantina & Grille,spring,3,thrusday,5,13-Dec,8,259.8,2
10065,GV Cantina & Grille,spring,3,thrusday,5,13-14,9,179.8666667,2
10065,GV Cantina & Grille,spring,3,thrusday,5,14-15,10,124,2
10065,GV Cantina & Grille,spring,3,thrusday,5,15-16,11,125.2,2
10065,GV Cantina & Grille,spring,3,thrusday,5,16-17,12,125.7333333,2
10065,GV Cantina & Grille,spring,3,thrusday,5,17-18,13,163.4,2
10065,GV Cantina & Grille,spring,3,thrusday,5,18-19,14,182.3333333,2
10065,GV Cantina & Grille,spring,3,thrusday,5,19-20,15,129.2,2
10065,GV Cantina & Grille,spring,3,thrusday,5,20-21,16,81.73333333,2
10065,GV Cantina & Grille,spring,3,thrusday,5,21-22,17,2.133333333,1
10065,GV Cantina & Grille,spring,3,friday,6,11-Oct,6,3.222222222,1
10065,GV Cantina & Grille,spring,3,friday,6,12-Nov,7,154.2666667,2
10065,GV Cantina & Grille,spring,3,friday,6,13-Dec,8,220.3333333,2
10065,GV Cantina & Grille,spring,3,friday,6,13-14,9,150.2666667,2
10065,GV Cantina & Grille,spring,3,friday,6,14-15,10,102.4666667,2
10065,GV Cantina & Grille,spring,3,friday,6,15-16,11,92.73333333,2
10065,GV Cantina & Grille,spring,3,friday,6,16-17,12,99.93333333,2
10065,GV Cantina & Grille,spring,3,friday,6,17-18,13,150.9333333,2
10065,GV Cantina & Grille,spring,3,friday,6,18-19,14,203.5333333,2
10065,GV Cantina & Grille,spring,3,friday,6,19-20,15,141.0666667,2
10065,GV Cantina & Grille,spring,3,friday,6,20-21,16,6.933333333,1
10065,GV Cantina & Grille,spring,3,saturday,7,11-Oct,6,1,1
10065,GV Cantina & Grille,spring,3,saturday,7,12-Nov,7,20.77777778,1
10065,GV Cantina & Grille,spring,3,saturday,7,13-Dec,8,195.2857143,2
10065,GV Cantina & Grille,spring,3,saturday,7,13-14,9,184.5,2
10065,GV Cantina & Grille,spring,3,saturday,7,14-15,10,150.7857143,2
10065,GV Cantina & Grille,spring,3,saturday,7,15-16,11,106.6428571,2
10065,GV Cantina & Grille,spring,3,saturday,7,16-17,12,99.35714286,2
10065,GV Cantina & Grille,spring,3,saturday,7,17-18,13,126,2
10065,GV Cantina & Grille,spring,3,saturday,7,18-19,14,146.7142857,2
10065,GV Cantina & Grille,spring,3,saturday,7,19-20,15,119.9285714,2
10065,GV Cantina & Grille,spring,3,saturday,7,20-21,16,5.357142857,1
10065,GV Cantina & Grille,summer,8,tuesday,3,11-Oct,6,1,1
10065,GV Cantina & Grille,summer,8,tuesday,3,12-Nov,7,33,1
10065,GV Cantina & Grille,summer,8,tuesday,3,13-Dec,8,128,2
10065,GV Cantina & Grille,summer,8,tuesday,3,13-14,9,51,2
10065,GV Cantina & Grille,summer,8,tuesday,3,14-15,10,33,1
10065,GV Cantina & Grille,summer,8,tuesday,3,15-16,11,18,1
10065,GV Cantina & Grille,summer,8,tuesday,3,16-17,12,24,1
10065,GV Cantina & Grille,summer,8,tuesday,3,17-18,13,25,1
10065,GV Cantina & Grille,summer,8,tuesday,3,18-19,14,2,1
10065,GV Cantina & Grille,summer,8,wednesday,4,12-Nov,7,56,2
10065,GV Cantina & Grille,summer,8,wednesday,4,13-Dec,8,135,2
10065,GV Cantina & Grille,summer,8,wednesday,4,13-14,9,72,2
10065,GV Cantina & Grille,summer,8,wednesday,4,14-15,10,34,1
10065,GV Cantina & Grille,summer,8,wednesday,4,15-16,11,18,1
10065,GV Cantina & Grille,summer,8,wednesday,4,16-17,12,29,1
10065,GV Cantina & Grille,summer,8,wednesday,4,17-18,13,37,1
10066,GV Market,college_closed,0,monday,2,11-Oct,6,1,1
10066,GV Market,college_closed,0,monday,2,12-Nov,7,4.428571429,1
10066,GV Market,college_closed,0,monday,2,13-Dec,8,11.71428571,1
10066,GV Market,college_closed,0,monday,2,13-14,9,8.285714286,1
10066,GV Market,college_closed,0,monday,2,14-15,10,6,1
10066,GV Market,college_closed,0,monday,2,15-16,11,8.5,1
10066,GV Market,college_closed,0,monday,2,16-17,12,14,1
10066,GV Market,college_closed,0,monday,2,17-18,13,15,1
10066,GV Market,college_closed,0,monday,2,18-19,14,1,1
10066,GV Market,college_closed,0,tuesday,3,12-Nov,7,3.875,1
10066,GV Market,college_closed,0,tuesday,3,13-Dec,8,11.125,1
10066,GV Market,college_closed,0,tuesday,3,13-14,9,6.375,1
10066,GV Market,college_closed,0,tuesday,3,14-15,10,5.125,1
10066,GV Market,college_closed,0,tuesday,3,15-16,11,7.857142857,1
10066,GV Market,college_closed,0,tuesday,3,16-17,12,7.833333333,1
10066,GV Market,college_closed,0,tuesday,3,17-18,13,11.5,1
10066,GV Market,college_closed,0,tuesday,3,18-19,14,1,1
10066,GV Market,college_closed,0,wednesday,4,11-Oct,6,1,1
10066,GV Market,college_closed,0,wednesday,4,12-Nov,7,3.875,1
10066,GV Market,college_closed,0,wednesday,4,13-Dec,8,9.75,1
10066,GV Market,college_closed,0,wednesday,4,13-14,9,7.375,1
10066,GV Market,college_closed,0,wednesday,4,14-15,10,3.875,1
10066,GV Market,college_closed,0,wednesday,4,15-16,11,7.125,1
10066,GV Market,college_closed,0,wednesday,4,16-17,12,8.333333333,1
10066,GV Market,college_closed,0,wednesday,4,17-18,13,9.5,1
10066,GV Market,college_closed,0,thrusday,5,11-Oct,6,1,1
10066,GV Market,college_closed,0,thrusday,5,12-Nov,7,4.875,1
10066,GV Market,college_closed,0,thrusday,5,13-Dec,8,8.625,1
10066,GV Market,college_closed,0,thrusday,5,13-14,9,6.5,1
10066,GV Market,college_closed,0,thrusday,5,14-15,10,5.285714286,1
10066,GV Market,college_closed,0,thrusday,5,15-16,11,10.28571429,1
10066,GV Market,college_closed,0,thrusday,5,16-17,12,11.33333333,1
10066,GV Market,college_closed,0,thrusday,5,17-18,13,12.33333333,1
10066,GV Market,college_closed,0,thrusday,5,18-19,14,1,1
10066,GV Market,college_closed,0,friday,6,12-Nov,7,6,1
10066,GV Market,college_closed,0,friday,6,13-Dec,8,11.16666667,1
10066,GV Market,college_closed,0,friday,6,13-14,9,9.833333333,1
10066,GV Market,college_closed,0,friday,6,14-15,10,5.666666667,1
10066,GV Market,college_closed,0,friday,6,15-16,11,9.666666667,1
10066,GV Market,college_closed,0,friday,6,16-17,12,11.2,1
10066,GV Market,college_closed,0,friday,6,17-18,13,15,1
10066,GV Market,college_closed,0,friday,6,18-19,14,1.5,1
10066,GV Market,fall,2,monday,2,10-Sep,5,1,1
10066,GV Market,fall,2,monday,2,11-Oct,6,10.42857143,1
10066,GV Market,fall,2,monday,2,12-Nov,7,18.71428571,1
10066,GV Market,fall,2,monday,2,13-Dec,8,31.07142857,1
10066,GV Market,fall,2,monday,2,13-14,9,42.5,2
10066,GV Market,fall,2,monday,2,14-15,10,32.28571429,1
10066,GV Market,fall,2,monday,2,15-16,11,36.21428571,1
10066,GV Market,fall,2,monday,2,16-17,12,34.35714286,1
10066,GV Market,fall,2,monday,2,17-18,13,31.28571429,1
10066,GV Market,fall,2,monday,2,18-19,14,40.21428571,2
10066,GV Market,fall,2,monday,2,19-20,15,32.85714286,1
10066,GV Market,fall,2,monday,2,20-21,16,25.5,1
10066,GV Market,fall,2,monday,2,21-22,17,15,1
10066,GV Market,fall,2,monday,2,22-23,18,1,1
10066,GV Market,fall,2,tuesday,3,10-Sep,5,1.166666667,1
10066,GV Market,fall,2,tuesday,3,11-Oct,6,10.46666667,1
10066,GV Market,fall,2,tuesday,3,12-Nov,7,16.6,1
10066,GV Market,fall,2,tuesday,3,13-Dec,8,54.6,2
10066,GV Market,fall,2,tuesday,3,13-14,9,45.33333333,2
10066,GV Market,fall,2,tuesday,3,14-15,10,32.73333333,1
10066,GV Market,fall,2,tuesday,3,15-16,11,54.06666667,2
10066,GV Market,fall,2,tuesday,3,16-17,12,47.46666667,2
10066,GV Market,fall,2,tuesday,3,17-18,13,41.6,2
10066,GV Market,fall,2,tuesday,3,18-19,14,42.33333333,2
10066,GV Market,fall,2,tuesday,3,19-20,15,34.93333333,1
10066,GV Market,fall,2,tuesday,3,20-21,16,19.66666667,1
10066,GV Market,fall,2,tuesday,3,21-22,17,14.26666667,1
10066,GV Market,fall,2,tuesday,3,22-23,18,1,1
10066,GV Market,fall,2,wednesday,4,10-Sep,5,1.428571429,1
10066,GV Market,fall,2,wednesday,4,11-Oct,6,9,1
10066,GV Market,fall,2,wednesday,4,12-Nov,7,19.2,1
10066,GV Market,fall,2,wednesday,4,13-Dec,8,39.2,2
10066,GV Market,fall,2,wednesday,4,13-14,9,50.93333333,2
10066,GV Market,fall,2,wednesday,4,14-15,10,43.8,2
10066,GV Market,fall,2,wednesday,4,15-16,11,46,2
10066,GV Market,fall,2,wednesday,4,16-17,12,44.8,2
10066,GV Market,fall,2,wednesday,4,17-18,13,38.53333333,1
10066,GV Market,fall,2,wednesday,4,18-19,14,46.86666667,2
10066,GV Market,fall,2,wednesday,4,19-20,15,31.93333333,1
10066,GV Market,fall,2,wednesday,4,20-21,16,21.26666667,1
10066,GV Market,fall,2,wednesday,4,21-22,17,14.2,1
10066,GV Market,fall,2,wednesday,4,22-23,18,1,1
10066,GV Market,fall,2,thrusday,5,10-Sep,5,1,1
10066,GV Market,fall,2,thrusday,5,11-Oct,6,9.866666667,1
10066,GV Market,fall,2,thrusday,5,12-Nov,7,15.2,1
10066,GV Market,fall,2,thrusday,5,13-Dec,8,45,2
10066,GV Market,fall,2,thrusday,5,13-14,9,43.6,2
10066,GV Market,fall,2,thrusday,5,14-15,10,31.93333333,1
10066,GV Market,fall,2,thrusday,5,15-16,11,55.46666667,2
10066,GV Market,fall,2,thrusday,5,16-17,12,43.46666667,2
10066,GV Market,fall,2,thrusday,5,17-18,13,38.66666667,1
10066,GV Market,fall,2,thrusday,5,18-19,14,45.13333333,2
10066,GV Market,fall,2,thrusday,5,19-20,15,32.33333333,1
10066,GV Market,fall,2,thrusday,5,20-21,16,23.6,1
10066,GV Market,fall,2,thrusday,5,21-22,17,15.8,1
10066,GV Market,fall,2,thrusday,5,22-23,18,1,1
10066,GV Market,fall,2,friday,6,10-Sep,5,1.333333333,1
10066,GV Market,fall,2,friday,6,11-Oct,6,12.2,1
10066,GV Market,fall,2,friday,6,12-Nov,7,22.46666667,1
10066,GV Market,fall,2,friday,6,13-Dec,8,47.93333333,2
10066,GV Market,fall,2,friday,6,13-14,9,55.86666667,2
10066,GV Market,fall,2,friday,6,14-15,10,48.6,2
10066,GV Market,fall,2,friday,6,15-16,11,53.2,2
10066,GV Market,fall,2,friday,6,16-17,12,48.66666667,2
10066,GV Market,fall,2,friday,6,17-18,13,43.2,2
10066,GV Market,fall,2,friday,6,18-19,14,47.53333333,2
10066,GV Market,fall,2,friday,6,19-20,15,40.8,2
10066,GV Market,fall,2,friday,6,20-21,16,35.4,1
10066,GV Market,fall,2,friday,6,21-22,17,25.33333333,1
10066,GV Market,fall,2,friday,6,22-23,18,1.25,1
10066,GV Market,fall,2,saturday,7,12-Nov,7,2.222222222,1
10066,GV Market,fall,2,saturday,7,13-Dec,8,24.53333333,1
10066,GV Market,fall,2,saturday,7,13-14,9,33.13333333,1
10066,GV Market,fall,2,saturday,7,14-15,10,37.13333333,1
10066,GV Market,fall,2,saturday,7,15-16,11,35.86666667,1
10066,GV Market,fall,2,saturday,7,16-17,12,38.06666667,1
10066,GV Market,fall,2,saturday,7,17-18,13,36.13333333,1
10066,GV Market,fall,2,saturday,7,18-19,14,39.2,2
10066,GV Market,fall,2,saturday,7,19-20,15,40.93333333,2
10066,GV Market,fall,2,saturday,7,20-21,16,2.5,1
10066,GV Market,finals(fall),4,tuesday,3,11-Oct,6,16,1
10066,GV Market,finals(fall),4,tuesday,3,12-Nov,7,17,1
10066,GV Market,finals(fall),4,tuesday,3,13-Dec,8,35,1
10066,GV Market,finals(fall),4,tuesday,3,13-14,9,45,2
10066,GV Market,finals(fall),4,tuesday,3,14-15,10,48,2
10066,GV Market,finals(fall),4,tuesday,3,15-16,11,32,1
10066,GV Market,finals(fall),4,tuesday,3,16-17,12,39,1
10066,GV Market,finals(fall),4,tuesday,3,17-18,13,31,1
10066,GV Market,finals(fall),4,tuesday,3,18-19,14,56,2
10066,GV Market,finals(fall),4,tuesday,3,19-20,15,27,1
10066,GV Market,finals(fall),4,tuesday,3,20-21,16,33,1
10066,GV Market,finals(fall),4,tuesday,3,21-22,17,10,1
10066,GV Market,finals(fall),4,tuesday,3,22-23,18,2,1
10066,GV Market,finals(fall),4,wednesday,4,11-Oct,6,14,1
10066,GV Market,finals(fall),4,wednesday,4,12-Nov,7,12,1
10066,GV Market,finals(fall),4,wednesday,4,13-Dec,8,33,1
10066,GV Market,finals(fall),4,wednesday,4,13-14,9,36,1
10066,GV Market,finals(fall),4,wednesday,4,14-15,10,28,1
10066,GV Market,finals(fall),4,wednesday,4,15-16,11,29,1
10066,GV Market,finals(fall),4,wednesday,4,16-17,12,35,1
10066,GV Market,finals(fall),4,wednesday,4,17-18,13,42,2
10066,GV Market,finals(fall),4,wednesday,4,18-19,14,40,2
10066,GV Market,finals(fall),4,wednesday,4,19-20,15,37,1
10066,GV Market,finals(fall),4,wednesday,4,20-21,16,25,1
10066,GV Market,finals(fall),4,wednesday,4,21-22,17,15,1
10066,GV Market,finals(fall),4,thrusday,5,11-Oct,6,17,1
10066,GV Market,finals(fall),4,thrusday,5,12-Nov,7,19,1
10066,GV Market,finals(fall),4,thrusday,5,13-Dec,8,41,2
10066,GV Market,finals(fall),4,thrusday,5,13-14,9,55,2
10066,GV Market,finals(fall),4,thrusday,5,14-15,10,31,1
10066,GV Market,finals(fall),4,thrusday,5,15-16,11,48,2
10066,GV Market,finals(fall),4,thrusday,5,16-17,12,58,2
10066,GV Market,finals(fall),4,thrusday,5,17-18,13,43,2
10066,GV Market,finals(fall),4,thrusday,5,18-19,14,52,2
10066,GV Market,finals(fall),4,thrusday,5,19-20,15,21,1
10066,GV Market,finals(fall),4,thrusday,5,20-21,16,19,1
10066,GV Market,finals(fall),4,thrusday,5,21-22,17,8,1
10066,GV Market,finals(fall),4,friday,6,11-Oct,6,3,1
10066,GV Market,finals(fall),4,friday,6,12-Nov,7,26,1
10066,GV Market,finals(fall),4,friday,6,13-Dec,8,35,1
10066,GV Market,finals(fall),4,friday,6,13-14,9,23,1
10066,GV Market,finals(fall),4,friday,6,14-15,10,24,1
10066,GV Market,finals(fall),4,friday,6,15-16,11,39,1
10066,GV Market,finals(fall),4,friday,6,16-17,12,40,2
10066,GV Market,finals(fall),4,friday,6,17-18,13,45,2
10066,GV Market,finals(fall),4,friday,6,18-19,14,1,1
10066,GV Market,finals(intersession),7,friday,6,12-Nov,7,12,1
10066,GV Market,finals(intersession),7,friday,6,13-Dec,8,23,1
10066,GV Market,finals(intersession),7,friday,6,13-14,9,15,1
10066,GV Market,finals(intersession),7,friday,6,14-15,10,29,1
10066,GV Market,finals(spr),5,monday,2,11-Oct,6,6,1
10066,GV Market,finals(spr),5,monday,2,12-Nov,7,34,1
10066,GV Market,finals(spr),5,monday,2,13-Dec,8,42,2
10066,GV Market,finals(spr),5,monday,2,13-14,9,38,1
10066,GV Market,finals(spr),5,monday,2,14-15,10,63,2
10066,GV Market,finals(spr),5,monday,2,15-16,11,35,1
10066,GV Market,finals(spr),5,monday,2,16-17,12,38,1
10066,GV Market,finals(spr),5,monday,2,17-18,13,33,1
10066,GV Market,finals(spr),5,monday,2,18-19,14,32,1
10066,GV Market,finals(spr),5,monday,2,19-20,15,38,1
